ORGNR;KOMNR;GARDSNR;BRUKSNR;FESTENR;ID;KOORDSYS;NORD;OST;ORGNR_1
"311219855";"3451";1;6;0;15982;25832;6768679;509812;"313680835"
"311497715";"3905";552;2;0;166568;25832;6579241;572595;"312775425"
"311405691";"1127";49;41;0;152843;25832;6545909;305341;"311729292"
"211257482";"3105";1059;1;0;192457;25832;6575035;628337;"310731927"
"311550136";"3451";18;8;0;139604;25832;6762140;513534;"313816796"
"212333832";"1119";54;3;0;195896;25832;6501486;305088;"310415634"
"214880512";"4647";515;3;0;40353;25832;6831681;332447;"311696025"
"212086932";"3203";248;1;0;192915;25832;6620809;584099;"310366145"
"311521365";"3909";1063;1;0;167504;25832;6550582;564250;"312800675"
"311883097";"3439";138;1;0;168728;25832;6811714;564185;"210567852"
"311242415";"3909";19;2;0;24736;25832;6588503;549924;"313105342"
"311328522";"5054";39;11;0;128695;25832;7049114;556671;"313428354"
"311258087";"4616";119;2;0;35129;25832;6663012;314425;"310027774"
"311486497";"5514";102;3;0;115457;25833;7634774;588170;"314074785"
"311212729";"3305";66;10;0;92667;25832;6675512;557363;"313789950"
"311377639";"1160";327;26;0;148759;25832;6612823;307231;"313665461"
"311891774";"4202";131;2;0;175617;25832;6479702;466110;"313189481"
"311256289";"1134";29;1;0;109774;25832;6597533;358069;"312729725"
"215853462";"5058";28;8;0;85113;25832;7097019;570490;"310948055"
"311216554";"3314";79;29;0;91600;25832;6629091;549280;"210874712"
"311259296";"4601";303;4;0;34056;25832;6705449;303045;"310910708"
"311857908";"1160";121;1;0;154759;25832;6605563;313561;"310081566"
"214847752";"4644";88;10;0;39931;25832;6811805;406597;"313212920"
"311560778";"1120";39;30;0;147533;25832;6514188;299797;"213947982"
"311217011";"3417";7;101;0;8605;25832;6711614;671120;"313590372"
"215591492";"3443";83;7;0;230434;25832;6723003;588846;"313114139"
"215321622";"5532";84;7;0;66929;25833;7700299;642554;"312735652"
"311558323";"1832";149;5;0;147432;25833;7336453;447423;"313477924"
"311228978";"3318";176;19;0;18677;25832;6665042;541566;"313872963"
"311243160";"4616";69;8;0;101725;25832;6657264;306544;"310673420"
"311565850";"5045";36;4;0;178097;25832;7158850;664255;"312806266"
"311505742";"4219";22;10;0;117270;25832;6486955;426431;"314018397"
"311842854";"3905";38;3;0;155712;25832;6572305;574606;"312557746"
"311242512";"4214";22;1;0;26149;25832;6482555;477628;"313776581"
"311538276";"1515";3;6;0;134236;25832;6916784;323081;"312646099"
"311348817";"3430";130;20;0;135599;25832;6937533;607338;"313043940"
"215927342";"3122";39;1;0;84191;25832;6605287;646385;"310037206"
"311326082";"5037";303;9;0;131262;25832;7068823;617573;"311803271"
"311322532";"4644";97;4;0;79450;25832;6806030;407271;"310213543"
"311897179";"5053";40;2;0;178966;25832;7082326;603553;"310394173"
"311545434";"3303";89;1;0;140404;25832;6607138;539376;"314142284"
"311557009";"5006";8;1;0;177710;25832;7093819;616562;"310646350"
"311391801";"5059";238;2;0;145435;25832;7017541;530660;"314058968"
"311274848";"1833";65;11;0;110976;25833;7360081;484324;"310229717"
"311270702";"4640";82;3;0;39595;25832;6781105;391009;"313666468"
"212332232";"1119";23;2;0;195883;25832;6509257;303956;"310259470"
"311336320";"3316";117;1;0;134824;25832;6646160;545575;"314147510"
"311456024";"3452";82;6;0;96149;25832;6767620;504034;"312884550"
"314434366";"4647";12;1;0;186612;25832;6814803;343192;"310569682"
"214471132";"5059";275;1;0;199148;25832;7024494;543219;"313381943"
"311545450";"3316";60;11;0;140423;25832;6645063;551660;"314054393"
"311245872";"4022";63;2;0;22562;25832;6600490;478563;"310826588"
"311506013";"3436";246;59;0;169488;25832;6829190;537734;"310605999"
"311205277";"3118";18;1;0;1287;25832;6611174;623236;"313869598"
"215840972";"5027";119;1;0;84959;25832;6975777;562990;"312627086"
"311325043";"4649";127;1;0;132476;25832;6870593;357751;"313214389"
"311245937";"4022";65;1;0;22570;25832;6602706;475563;"312237113"
"311288695";"5006";339;8;0;52038;25832;7108954;631848;"313540707"
"311245821";"4215";76;7;0;26640;25832;6444526;454389;"313732134"
"311554956";"3446";196;2;0;145778;25832;6693244;578397;"310835293"
"215188132";"5035";77;4;0;52686;25832;7041135;588957;"310117048"
"311448153";"3909";4112;10;0;89725;25832;6539059;552867;"311813315"
"215129942";"4651";126;1;0;208404;25832;6860344;374966;"310909769"
"211857382";"3112";82;1;0;197956;25832;6579053;610205;"310724602"
"215105482";"5006";269;3;0;205497;25832;7115671;630890;"313169642"
"311294288";"5036";42;1;0;53976;25832;7052828;586592;"312267837"
"311896970";"5007";246;1;0;177737;25832;7171611;607924;"311122541"
"211451122";"3424";53;1;0;5396;25832;6862891;610403;"313791645"
"311548980";"4627";5;23;0;139461;25832;6706598;292403;"310426016"
"215402452";"3407";94;1;0;73629;25832;6748148;589849;"313265544"
"311537741";"4211";10;6;0;175242;25832;6525587;500834;"310389919"
"212315362";"1134";86;1;0;31069;25832;6603840;352339;"312283441"
"311891545";"1580";325;2;0;174001;25832;6944142;364760;"310174246"
"311525891";"4202";28;3;0;175838;25832;6466914;477143;"313288730"
"311565478";"3118";896;7;0;146590;25832;6604696;606251;"310737313"
"311219758";"3446";246;15;0;14599;25832;6689036;589963;"313700941"
"311436643";"3328";38;1;0;153983;25832;6724342;477567;"314184262"
"215140962";"5035";334;1;0;52425;25832;7038974;621973;"310303062"
"211422122";"3419";41;136;0;9337;25832;6726218;658029;"313799379"
"211879602";"1108";55;2;0;196655;25832;6527079;306171;"313813975"
"311516965";"1119";7;33;0;122878;25832;6510227;300762;"313845095"
"311549979";"5035";120;1;0;138218;25832;7042527;603607;"312437880"
"311863908";"3415";49;1;0;162345;25832;6681303;652731;"310754676"
"215215822";"5026";183;1;0;207184;25832;6982127;603421;"313947521"
"311410113";"4621";238;1;0;150106;25832;6723015;353059;"312852136"
"211219432";"3118";673;1;0;1024;25832;6617297;633774;"313342778"
"311528874";"4214";66;2;0;174646;25832;6489594;483605;"311064819"
"311247069";"1108";105;2;0;32597;25832;6532401;318448;"313687198"
"311509209";"1121";21;1;0;118929;25832;6515171;308845;"310930210"
"311470779";"4613";36;3;0;100468;25832;6635092;292365;"314220048"
"311531271";"1579";43;2;0;173306;25832;6973299;406162;"312454599"
"311329006";"4020";37;12;0;77526;25832;6585499;498612;"210095012"
"311527800";"3228";136;6;0;130293;25832;6673147;638245;"310609528"
"311880241";"3441";174;1;0;168376;25832;6797827;564460;"311181386"
"311513435";"3909";4092;1;0;167162;25832;6538277;550159;"313440672"
"311450433";"3203";333;5;0;155939;25832;6601952;582459;"312827131"
"311355643";"4005";431;1;0;141667;25832;6595277;517946;"310472956"
"211262982";"3207";10;6;0;189690;25832;6616907;604927;"310449210"
"311236962";"3305";85;3;0;17016;25832;6663625;562915;"310665843"
"311388363";"3312";55;1;0;145119;25832;6629030;568402;"310674834"
"211244682";"3118";722;3;0;1096;25832;6618208;631809;"312679469"
"211203102";"3105";2070;6;0;192225;25832;6573976;615301;"310708003"
"311352679";"3905";638;1;0;74682;25832;6586186;568430;"313903982"
"215173852";"5053";349;1;0;205709;25832;7084746;595862;"314135091"
"311563858";"5622";19;20;0;145028;25835;7772191;423877;"310366986"
"211932082";"3909";1090;1;0;193909;25832;6547369;569052;"312590891"
"211362162";"4622";118;13;0;191389;25832;6685626;335352;"311063146"
"311269887";"5029";83;1;0;110513;25832;7012527;549357;"312647605"
"215165132";"5028";236;5;0;51184;25832;6997305;561143;"310525723"
"311508938";"3453";17;24;0;118885;25832;6781552;498537;"310245070"
"311209752";"3107";682;1;0;519;25832;6562462;617386;"313287602"
"311214713";"3415";71;38;0;7988;25832;6679636;644123;"310149543"
"311599267";"3120";118;1;0;135328;25832;6582613;638689;"313357430"
"311896601";"5053";153;1;0;178816;25832;7081686;617045;"310249378"
"214837412";"4649";10;1;0;41207;25832;6867157;342731;"313264661"
"215483282";"3440";140;3;2;221032;25832;6797323;566885;"210878262"
"212372412";"4631";45;4;0;194606;25832;6735725;296943;"310958581"
"214457482";"4634";10;5;0;36383;25832;6756328;295329;"312536935"
"211384212";"4613";9;1;0;190105;25832;6628900;293275;"313784274"
"311557041";"5006";11;1;0;177713;25832;7094935;617258;"213979892"
"211229772";"3103";170;1;0;2241;25832;6584675;596580;"313259900"
"311564676";"1824";113;1;0;180682;25833;7304434;421448;"313430669"
"311283944";"5054";16;4;0;48713;25832;7040936;549624;"312544954"
"211488352";"3203";89;1;0;189129;25832;6630709;576147;"312191296"
"311196138";"3443";169;3;0;82926;25832;6718337;588206;"312195828"
"311581120";"1520";170;8;0;153354;25832;6906114;366397;"312973405"
"311439847";"5055";496;1;0;155588;25832;7024663;514076;"313087166"
"311240412";"3905";85;1;0;23076;25832;6573619;581951;"311043951"
"311341626";"4649";92;1;0;87391;25832;6870952;334185;"313459721"
"311256653";"4205";65;1;0;27993;25832;6434959;405798;"313497550"
"311310496";"3338";196;2;0;122476;25832;6677775;500122;"310372366"
"212334642";"1114";31;1;0;195903;25832;6501918;328806;"310961558"
"311370596";"4022";42;12;0;148461;25832;6593661;477676;"310906476"
"311466267";"3220";100;1;0;95552;25832;6622966;617197;"310553115"
"215424162";"3240";92;1;0;72421;25832;6683557;621910;"314010337"
"215558142";"3212";26;245;0;225941;25832;6625827;589201;"311804561"
"311568442";"4630";122;2;0;146853;25832;6716897;303102;"313723798"
"311566598";"4032";60;1;0;176787;25832;6567189;444655;"313366634"
"214440202";"1103";17;8;0;197580;25832;6536359;312125;"213659782"
"311244574";"4215";31;4;0;26537;25832;6458467;463037;"210981322"
"311874802";"3438";66;1;0;169194;25832;6824739;551360;"313101576"
"311437100";"1119";45;1;0;154033;25832;6504004;306292;"313140385"
"311220918";"5001";202;1;0;97594;25832;7023073;566251;"313864499"
"211638222";"3326";53;1;0;197819;25832;6749821;491489;"312682133"
"311841076";"4028";36;1;0;156892;25832;6583583;472555;"310136611"
"215722392";"1560";60;13;0;242396;25832;6980568;465309;"312510227"
"311318659";"3453";39;7;0;124586;25832;6776052;505326;"312701383"
"311212559";"3414";49;69;0;7607;25832;6706322;645399;"313488365"
"311912836";"4206";30;4;0;158181;25832;6440589;360821;"310140511"
"311266691";"1875";93;1;0;111245;25833;7542485;523732;"313135829"
"311545027";"3443";20;2;0;138905;25832;6734220;592256;"310618969"
"311315471";"1577";180;4;0;71597;25832;6875399;369250;"310396842"
"311405446";"3316";154;3;0;151376;25832;6652383;549463;"213096842"
"311590243";"3322";71;17;0;152659;25832;6714316;505980;"310073709"
"215219682";"1833";102;1;0;55978;25833;7369961;468405;"310277460"
"311348620";"3218";67;1;0;135572;25832;6617850;604027;"311028332"
"311539434";"3413";106;1;0;135621;25832;6731983;619308;"313742253"
"215172082";"1525";35;1;0;205694;25832;6899096;391926;"313910490"
"311211463";"4205";96;5;0;91202;25832;6442599;412951;"310321494"
"311262475";"4205";517;8;0;109318;25832;6454049;402465;"313856607"
"311910590";"1108";81;5;0;186287;25832;6532201;322053;"313080005"
"311590804";"5058";18;2;0;183436;25832;7103073;570651;"310689572"
"215610292";"5059";442;10;0;231843;25832;6996666;542459;"310007722"
"311493043";"3432";3;1;0;170296;25832;6901083;456407;"313837106"
"212020672";"3310";198;2;0;194138;25832;6659196;569774;"312947137"
"311482335";"3401";93;10;0;164377;25832;6686296;665770;"313502740"
"311383590";"4651";127;4;0;144931;25832;6859256;374392;"213252542"
"215214532";"1848";41;2;0;58529;25833;7529369;495440;"312646064"
"215867692";"4622";17;3;0;83801;25832;6695050;337568;"312193361"
"311410180";"4642";13;9;0;150144;25832;6768946;421478;"310244201"
"311878050";"3442";122;1;0;168168;25832;6735182;596149;"313769143"
"311342061";"1865";9;34;0;84601;25833;7566356;474256;"210455132"
"215186172";"5029";161;1;0;51319;25832;7017516;551911;"312866498"
"215528782";"1579";7;4;0;75897;25832;6973478;397676;"313624528"
"211998792";"1577";56;5;0;196900;25832;6881105;364607;"312982870"
"215907082";"1577";61;1;0;84046;25832;6883177;362974;"310470880"
"215520552";"5038";242;7;0;72938;25832;7071979;634115;"313807258"
"311298429";"1875";260;1;0;59037;25833;7547044;543139;"310814725"
"214875632";"4651";8;2;0;209054;25832;6870177;396848;"314200624"
"211622342";"3437";182;25;0;12658;25832;6846183;515749;"312989956"
"212148962";"1103";135;2;0;30928;25832;6559692;324735;"312747820"
"311441418";"5532";8;1;0;155595;25833;7702521;667136;"312663171"
"212299952";"3401";107;2;0;195839;25832;6686279;667652;"310168564"
"311555677";"5032";18;1;0;144481;25832;7016241;598766;"314112709"
"311510096";"1149";108;1;0;120494;25832;6581451;293908;"212465712"
"311880969";"3441";139;7;0;168455;25832;6787108;568392;"312156180"
"212142832";"1111";66;1;0;194401;25832;6473656;339909;"212747122"
"215142442";"3418";157;16;0;205647;25832;6713556;660625;"313160343"
"311886665";"1566";13;3;0;171870;25832;6984797;496751;"311070843"
"311335820";"5057";8;2;0;85234;25832;7073378;529858;"312412527"
"311862766";"3436";247;1;0;155359;25832;6828480;537118;"313322831"
"311523457";"3907";144;12;0;167564;25832;6553509;566555;"311698710"
"311288652";"5027";191;1;0;50728;25832;6969102;573572;"313740498"
"311386468";"3305";287;2;0;146402;25832;6703931;558423;"310159271"
"215717402";"1822";64;57;0;242245;25833;7330147;411990;"310781045"
"311305670";"5512";67;4;0;67633;25833;7617514;590735;"310922439"
"311566946";"5045";5;2;0;178214;25832;7152711;651814;"311795589"
"214846632";"4022";110;20;0;241436;25832;6605228;464292;"312421615"
"212087882";"3203";256;13;0;192928;25832;6621511;581498;"313507386"
"311447866";"1121";22;6;0;155767;25832;6514346;310447;"311813315"
"311458566";"5622";7;191;0;157461;25835;7802497;428434;"310008044"
"211425512";"3415";53;40;0;7880;25832;6667065;656620;"310592374"
"311912658";"3316";145;1;0;158141;25832;6658434;547336;"312410168"
"311446983";"3240";242;3;0;158449;25832;6708435;617940;"311002546"
"311841602";"3427";91;113;0;159732;25832;6912290;588542;"310042218"
"311511416";"3305";76;20;0;117809;25832;6668584;566035;"314228669"
"311509977";"5054";56;53;0;119031;25832;7047464;545630;"313336182"
"215418502";"3433";119;13;0;215994;25832;6863441;458696;"313767841"
"311463675";"1124";5;59;0;156401;25832;6538351;304490;"312747502"
"214767872";"3909";1007;1;0;207450;25832;6544499;561631;"310815187"
"311303090";"3430";134;26;0;70746;25832;6932800;611387;"312545543"
"311595334";"4612";70;7;0;98108;25832;6601326;290168;"214179512"
"311229958";"3318";197;7;0;18718;25832;6668666;535237;"311123149"
"214473372";"4629";80;1;0;199171;25832;6748667;333417;"313396304"
"311269844";"5029";96;3;0;110502;25832;7015624;549356;"312647605"
"311891464";"1554";142;1;0;172663;25832;6981044;426896;"310904333"
"211951192";"3303";115;7;0;16709;25832;6610128;526756;"314258290"
"215381102";"5006";182;2;0;209687;25832;7104530;627822;"311098314"
"215146812";"5034";11;1;0;52454;25832;7037660;633913;"310176974"
"311513699";"3316";75;14;0;116561;25832;6650614;552446;"312466007"
"212039152";"3330";22;1;0;196980;25832;6720827;457330;"312945983"
"214739232";"1130";69;3;0;198830;25832;6557445;331843;"313603164"
"311230646";"3112";75;1;0;93756;25832;6578284;609388;"314042603"
"211219602";"3118";675;2;0;1028;25832;6616857;634042;"312462362"
"311495267";"3431";48;4;0;170380;25832;6872197;513950;"210572112"
"311345710";"3203";28;54;0;134086;25832;6636617;582915;"310666920"
"215427692";"3305";47;4;0;73788;25832;6670535;567359;"310964085"
"311349198";"4203";27;6;0;25986;25832;6487003;487527;"312232707"
"311203428";"3220";73;1;0;3717;25832;6621715;623376;"313462110"
"311589008";"1841";110;5;0;151127;25833;7470068;520671;"312788160"
"311221981";"3452";62;1;0;14776;25832;6768438;500586;"213852272"
"311537067";"1130";9;3;0;136754;25832;6557045;326963;"311708864"
"311322699";"3236";130;1;0;82390;25832;6684420;578457;"313768872"
"311534319";"1560";71;1;0;172234;25832;6969853;463607;"312433672"
"311594214";"1108";72;119;0;186346;25832;6529634;327617;"312967472"
"211291192";"3205";265;1;0;2674;25832;6657086;620300;"310578622"
"311455559";"5028";220;1;0;157388;25832;7000241;563081;"310635782"
"311550918";"1828";55;11;0;180007;25833;7345601;413441;"312763559"
"311884093";"3432";128;4;0;170122;25832;6884990;499753;"211123222"
"215138372";"5028";125;1;0;51034;25832;7008733;568376;"313993124"
"311273221";"1576";35;6;0;42632;25832;7017807;476509;"313952487"
"311577964";"1804";75;16;0;182753;25833;7457761;486728;"210333142"
"311521756";"3442";62;2;0;126212;25832;6726494;600681;"313904563"
"211933712";"3316";142;12;0;195346;25832;6639096;549103;"313668819"
"311326309";"3328";123;52;0;128460;25832;6719272;472425;"312606038"
"212327042";"4631";194;5;0;194500;25832;6720087;300585;"314037316"
"215685632";"4204";2;644;0;237354;25832;6438327;441669;"310056057"
"215570282";"4645";24;100;0;229722;25832;6807697;291459;"313731898"
"311299735";"5060";77;1;0;55216;25832;7198592;621053;"310676284"
"311906321";"4647";191;1;0;187090;25832;6808625;320205;"210487832"
"211862122";"4226";13;23;0;193807;25832;6470493;395856;"311114964"
"212379352";"4618";245;2;0;196026;25832;6695796;372369;"312278073"
"311249371";"1119";84;4;0;32860;25832;6487504;315670;"312686007"
"311316923";"1103";136;1;0;73242;25832;6559176;323634;"312175088"
"311512811";"4627";14;17;0;120790;25832;6704515;289602;"311784889"
"311560069";"3441";145;5;0;147502;25832;6788072;567134;"312876086"
"311405217";"3412";144;3;0;149839;25832;6751742;630193;"312599473"
"311841424";"5605";17;42;0;158290;25835;7694448;598881;"310042218"
"311236555";"3301";201;1;0;19623;25832;6624189;562650;"310438448"
"311209485";"3120";45;1;0;1685;25832;6587039;644813;"310423726"
"311875744";"3438";22;2;0;169294;25832;6825308;553087;"213812882"
